종목코드,공모금액(백만원),액면가 (원),공모가 (원),최초상장주식수 (주),상장일시가,report_year,매출액,영업이익,당기순이익,미국채권10년price,미국채권10년var,미국채권10년5MA,미국채권10년20MA,미국채권10년60MA,미국채권10년5MA_line,미국채권10년20MA_line,미국채권10년60MA_line,미국채권10년변동5MA,비트코인price,비트코인var,비트코인5MA,비트코인20MA,비트코인60MA,비트코인5MA_line,비트코인20MA_line,비트코인60MA_line,비트코인변동5MA,VIXprice,VIXvar,VIX5MA,VIX20MA,VIX60MA,VIX5MA_line,VIX20MA_line,VIX60MA_line,VIX변동5MA,환율price,환율var,환율5MA,환율20MA,환율60MA,환율5MA_line,환율20MA_line,환율60MA_line,환율변동5MA,유가price,유가var,유가5MA,유가20MA,유가60MA,유가5MA_line,유가20MA_line,유가60MA_line,유가변동5MA,금price,금var,금5MA,금20MA,금60MA,금5MA_line,금20MA_line,금60MA_line,금변동5MA,천연가스price,천연가스var,천연가스5MA,천연가스20MA,천연가스60MA,천연가스5MA_line,천연가스20MA_line,천연가스60MA_line,천연가스변동5MA,나스닥지수price,나스닥지수var,나스닥지수5MA,나스닥지수20MA,나스닥지수60MA,나스닥지수5MA_line,나스닥지수20MA_line,나스닥지수60MA_line,나스닥지수거래량,나스닥지수변동5MA,코스피지수price,코스피지수var,코스피지수5MA,코스피지수20MA,코스피지수60MA,코스피지수5MA_line,코스피지수20MA_line,코스피지수60MA_line,코스피지수거래량,코스피지수변동5MA,신고서제출일_M,수요예측일정_M,청약일정_M,납입일_M,상장예정일_M,상장일_M,신고서제출일_diff,납입일_diff,상장예정일_diff,주관사_갯수,씨티그룹글로벌마켓증권㈜_isin,한화투자증권㈜_isin,하나증권주식회사_isin,제이피모간증권회사 서울지점_isin,신한투자증권 주식회사_isin,한국투자증권㈜_isin,KB증권㈜_isin,DB금융투자주식회사_isin,모건스탠리 인터내셔날증권회사 서울지점_isin,유안타증권㈜_isin,IBK투자증권㈜_isin,골드만삭스증권 서울지점_isin,현대차증권주식회사_isin,신영증권㈜_isin,삼성증권㈜_isin,미래에셋증권 주식회사_isin,엔에이치투자증권주식회사_isin,대신증권㈜_isin,하이투자증권㈜_isin,키움증권㈜_isin,CS증권 서울지점_isin,시장구분_유가증권 상장추진,시장구분_코스닥 상장추진,국적_대한민국,국적_미국,국적_홍콩,업종_1차,업종_가구,업종_건물,업종_건물설비,"업종_건축기술,",업종_광고업,업종_구조용,업종_그외,업종_금융,업종_기초,업종_기타,업종_동물용,업종_반도체,업종_보험,"업종_비료,",업종_상품,업종_생활용품,"업종_섬유,",업종_소프트웨어,업종_알코올음료,"업종_영화,",업종_오디오물,업종_운동,업종_운송장비,업종_은행,업종_음·식료품,업종_의료용,업종_의료용품,업종_의약품,업종_일반,업종_일차전지,업종_자동차,"업종_자료처리,",업종_자연과학,업종_전구,업종_전기,"업종_전동기,",업종_전자부품,"업종_측정,",업종_컴퓨터,업종_통신,업종_특수,업종_플라스틱제품,증권구분_주권,증권구분_주식예탁증권,상장일등락_이동평균_3,상장일등락_이동평균_7
164060,13500.0,500.0,9000.0,7065000.0,8217.0,2020,21403026.0,3516410.0,2935253.0,140.16,0.06,140.118,139.662,139.18566666666666,-0.0420000000000015,-0.4979999999999904,-0.974333333333334,0.02,11759.0,0.2,11391.82,10486.32,9717.026666666668,-367.1800000000003,-1272.6800000000003,-2041.9733333333331,-0.0100000000000015,22.65,-1.48,23.628,25.658,28.637,0.9780000000000016,3.007999999999999,5.986999999999998,-1.7620000000000005,1183.5,-0.22,1189.7859999999998,1196.8045,1207.238,6.285999999999831,13.304499999999962,23.738000000000056,-0.1039999999999999,41.95,-0.57,41.424,41.07299999999999,38.584,-0.5260000000000034,-0.8770000000000095,-3.3660000000000068,1.002000000000001,2069.4,0.98,2022.38,1903.755,1801.5833333333333,-47.02000000000021,-165.6450000000002,-267.81666666666683,1.024,2.165,-1.19,2.0898,1.83825,1.773116666666667,-0.0752000000000001,-0.3267500000000001,-0.3918833333333333,3.65,11108.07,1.0,10939.143999999998,10638.369,10037.7475,-168.9260000000013,-469.7009999999991,-1070.3225000000002,87641.0,0.9660000000000002,2342.61,1.33,2286.9700000000003,2230.947,2142.8738333333336,-55.63999999999987,-111.663,-199.73616666666655,79715.0,0.6620000000000005,6,7,7,7,8,8,42,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.3333333333333,34.71428571428572
32300,29187.0,500.0,9000.0,10906701.0,18000.0,2020,66136200.0,7236764.0,5527648.0,139.88,-0.05,140.08,139.7315,139.22533333333334,0.200000000000017,-0.1484999999999843,-0.6546666666666567,-0.0079999999999999,11892.0,1.85,11734.14,10981.83,9853.471666666668,-157.85999999999876,-910.17,-2038.528333333332,0.2739999999999986,22.13,-0.36,22.748,24.901,28.301,0.6180000000000021,2.771000000000001,6.170999999999999,-1.8320000000000003,1185.58,-0.26,1187.402,1195.328,1205.8453333333334,1.8220000000001164,9.748000000000047,20.2653333333335,-0.118,41.94,1.75,41.8,41.1985,38.898,-0.1400000000000005,-0.7414999999999949,-3.0420000000000016,0.4600000000000007,2039.7,0.58,2041.48,1926.34,1811.2,1.7799999999999727,-113.3599999999999,-228.5,0.5420000000000001,2.153,-3.8,2.188,1.8806,1.7860833333333337,0.0349999999999997,-0.2724000000000002,-0.3669166666666665,0.534,10968.36,-0.39,11005.396,10686.922,10107.288333333332,37.03600000000006,-281.4380000000001,-861.0716666666685,89484.0,0.1220000000000001,2386.38,1.48,2334.4980000000005,2251.034000000001,2157.434833333333,-51.88199999999961,-135.34599999999955,-228.9451666666669,78462.0,1.1780000000000004,6,7,7,8,8,8,41,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.96666666666664,43.842857142857156
60850,19550.0,500.0,11500.0,8131000.0,17600.0,2020,37899377.0,4192074.0,4127191.0,139.19,-0.04,139.68599999999998,139.7155,139.23033333333333,0.4959999999999809,0.5254999999999939,0.0403333333333364,-0.1259999999999999,11591.0,1.86,11660.5,11171.735,9920.5,69.5,-419.2649999999994,-1670.5,0.0479999999999986,22.28,-7.28,22.660000000000004,24.3525,28.075666666666667,0.3800000000000025,2.072499999999998,5.795666666666666,-0.4940000000000005,1183.23,-0.2,1185.322,1193.5009999999995,1204.4545,2.0920000000000982,10.27099999999973,21.224500000000035,-0.048,42.67,2.55,41.878,41.338,39.17916666666667,-0.7920000000000016,-1.3320000000000007,-3.4908333333333346,0.2400000000000006,1949.0,0.14,2006.48,1939.745,1817.8266666666664,57.48000000000002,-9.255000000000337,-131.1733333333334,-0.976,2.152,-0.88,2.1758,1.92055,1.8001166666666666,0.0238,-0.2314500000000001,-0.3518833333333335,-0.332,11012.24,2.13,10976.494,10724.7215,10166.382833333331,-35.745999999999185,-287.51850000000013,-845.8571666666667,81157.0,0.0360000000000001,2432.35,0.57,2386.336,2274.3105,2172.114333333333,-46.01399999999967,-158.03949999999986,-260.2356666666665,76373.0,1.0240000000000005,7,7,8,8,8,8,40,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0333333333333048,32.14285714285715
337930,49364.0,500.0,13000.0,19062968.0,8613.0,2020,56927530.0,10379127.0,7891584.0,138.97,-0.16,139.448,139.69,139.22716666666665,0.4780000000000086,0.7199999999999989,0.2571666666666488,-0.1699999999999999,11792.5,1.74,11666.2,11283.39,9961.285,-126.29999999999929,-509.1100000000006,-1831.215,0.0779999999999986,22.13,-0.67,22.556,24.059,27.978,0.4260000000000019,1.929000000000002,5.8480000000000025,-0.3320000000000004,1184.92,0.14,1185.6060000000002,1192.4915,1203.65,0.6860000000001492,7.5715000000000146,18.730000000000015,0.0239999999999999,42.24,-1.01,41.936,41.4125,39.32899999999999,-0.304000000000002,-0.8275000000000006,-2.9110000000000085,0.1520000000000006,1970.4,1.1,1986.6800000000003,1948.25,1821.9683333333332,16.2800000000002,-22.15000000000009,-148.43166666666662,-0.9519999999999996,2.182,1.39,2.1792,1.9435,1.8076333333333328,-0.0028000000000001,-0.2385000000000001,-0.3743666666666667,0.184,11042.5,0.27,10963.38,10753.155,10197.3395,-79.11999999999898,-289.34499999999935,-845.1605,75092.0,-0.1099999999999998,2437.53,0.21,2405.32,2286.999,2179.4346666666665,-32.21000000000004,-150.5310000000004,-258.09533333333366,90722.0,0.8000000000000005,7,7,8,8,8,8,36,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.466666666666638,31.042857142857148
950190,86378.0,0.0,27000.0,12889592.0,29100.0,2020,96952768.0,42164803.0,34517266.0,139.39,0.04,139.2,139.6685,139.23649999999998,-0.1899999999999977,0.2785000000000082,-0.1535000000000081,0.02,11961.8,-2.75,11964.24,11636.65,10172.353333333334,2.4400000000005093,-325.14999999999964,-1789.446666666665,0.3019999999999985,21.51,0.75,21.864,23.5555,27.6315,0.3539999999999992,2.0455000000000005,6.1214999999999975,-2.1460000000000004,1182.7,-0.04,1184.196,1190.2199999999998,1200.9981666666667,1.4960000000000946,7.519999999999754,18.298166666666702,-0.05,42.89,0.0,42.540000000000006,41.634,39.772666666666666,-0.3499999999999943,-1.2560000000000002,-3.1173333333333346,0.6180000000000007,2013.1,0.72,1976.2,1972.765,1835.355,-36.89999999999986,-40.33500000000004,-177.7449999999999,0.6840000000000002,2.417,3.33,2.2892,2.0474,1.834166666666667,-0.1277999999999997,-0.3695999999999997,-0.5828333333333329,2.218,11210.84,0.73,11082.92,10823.615999999998,10286.916333333333,-127.92000000000009,-387.224000000002,-923.9236666666676,73648.0,0.7840000000000001,2348.24,-2.46,2408.856,2304.816,2192.618,60.61600000000044,-43.42399999999998,-155.62199999999984,90975.0,-0.3119999999999995,7,7,8,8,8,8,40,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.99999999999997,31.94285714285715
331920,26400.0,500.0,20000.0,7804083.0,24900.0,2020,5141422.0,-5059093.0,-2255641.0,139.56,0.0,139.44400000000002,139.65550000000002,139.254,-0.1159999999999854,0.0955000000000154,-0.3060000000000116,0.062,11531.0,-2.97,11890.96,11682.415,10286.118333333334,359.96000000000095,151.41500000000087,-1244.8816666666662,-0.6440000000000013,22.54,-0.79,22.132,23.1335,27.366166666666665,-0.4080000000000012,0.5935000000000024,4.826166666666666,0.4759999999999996,1191.72,0.55,1184.918,1188.1465,1198.515666666667,-6.801999999999907,-3.5734999999999677,6.795666666666648,0.082,42.34,-0.56,42.726,41.8135,40.20333333333334,0.3859999999999957,-0.5265000000000057,-2.136666666666663,0.1600000000000006,1947.0,0.03,1975.12,1983.325,1846.5733333333333,28.12000000000012,36.325000000000045,-100.42666666666672,-0.0159999999999998,2.448,4.08,2.3964,2.145,1.8646333333333331,-0.0516,-0.3029999999999999,-0.5833666666666666,0.8020000000000002,11311.8,0.42,11212.754,10933.240000000002,10380.277,-99.04599999999846,-378.5599999999977,-931.5229999999992,87996.0,0.5280000000000002,2304.59,1.34,2339.016,2318.0995,2206.781833333333,34.42599999999993,13.509499999999662,-97.8081666666667,86573.0,-1.0979999999999994,6,8,8,8,8,8,58,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.19999999999997,28.828571428571433
332370,15680.0,500.0,9800.0,6636863.0,6600.0,2020,23230043.0,4301223.0,2916367.0,139.52,-0.03,139.48200000000003,139.658,139.25716666666668,-0.0379999999999824,0.1379999999999768,-0.262833333333333,0.026,11768.0,0.9,11706.2,11765.0,10401.315,-61.79999999999927,-3.0,-1366.6849999999995,-0.0040000000000013,22.37,-0.75,22.336,23.015,27.268500000000003,-0.0339999999999989,0.644999999999996,4.898500000000002,0.9599999999999996,1188.66,-0.26,1186.012,1187.801,1197.9446666666668,-2.6480000000001382,-0.859000000000151,9.28466666666668,0.094,42.62,0.66,42.672,41.86450000000001,40.323,0.0520000000000067,-0.7554999999999907,-2.296999999999997,-0.1259999999999992,1939.2,-0.4,1963.22,1983.735,1849.7216666666668,24.019999999999985,44.534999999999854,-89.47833333333324,-0.5979999999999998,2.513,2.66,2.4312,2.1839500000000003,1.87695,-0.0818000000000003,-0.3290499999999996,-0.63605,1.4780000000000002,11379.72,0.6,11262.754,10975.4125,10411.7745,-116.96599999999852,-404.307499999999,-967.945499999998,83705.0,0.4480000000000002,2329.83,1.1,2323.484,2324.5690000000004,2211.785666666667,-6.346000000000004,-5.2609999999995125,-118.04433333333282,64928.0,-0.6319999999999995,7,8,8,8,8,8,40,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64.29999999999997,20.542857142857148
293490,384000.0,100.0,24000.0,73204731.0,48000.0,2020,322391748.0,49602221.0,33314837.0,139.59,0.09,139.362,139.41000000000005,139.41416666666663,-0.2280000000000086,-0.1799999999999784,-0.1758333333333723,0.058,10355.0,1.12,10283.56,11066.42,10896.445000000002,-71.44000000000051,711.4200000000001,541.4450000000015,0.3159999999999986,29.71,3.12,30.866000000000003,25.1685,26.667833333333338,1.1560000000000024,-4.541499999999999,-3.042166666666663,2.998,1188.11,0.28,1187.514,1186.571,1193.5276666666666,-0.5960000000000036,-1.5389999999999873,5.417666666666719,-0.0559999999999999,37.3,-1.97,38.012,41.354,40.962833333333336,0.7120000000000033,4.054000000000002,3.6628333333333383,-1.215999999999999,1964.3,0.48,1947.24,1956.195,1898.97,-17.059999999999718,-8.10499999999979,-65.32999999999993,0.2720000000000001,2.323,-3.45,2.4462,2.4815,2.057366666666667,0.1232000000000002,0.1584999999999996,-0.2656333333333331,-2.114,10919.59,-1.99,11136.014,11370.4715,10762.251666666669,216.42399999999907,450.8814999999995,-157.33833333333314,89802.0,-1.924,2396.48,0.87,2385.334,2362.9700000000003,2261.398,-11.146000000000186,-33.50999999999976,-135.08199999999988,106000.0,0.0080000000000005,8,8,9,9,9,9,38,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.766666666666644,13.81428571428572
294090,26600.0,100.0,19000.0,10906640.0,10368.0,2020,0.0,-6660716.0,-9081662.0,139.73,-0.03,139.624,139.449,139.44833333333332,-0.1059999999999945,-0.2809999999999775,-0.2816666666666663,0.0940000000000001,10686.0,3.44,10447.0,10837.57,10979.855,-239.0,151.5699999999997,293.8550000000014,0.8679999999999988,25.85,-3.8,28.54,25.5955,26.412166666666668,2.6899999999999977,-0.2545000000000001,0.5621666666666663,-3.2700000000000005,1181.51,-0.54,1186.48,1186.5345,1192.6636666666666,4.970000000000027,5.024499999999989,11.153666666666595,-0.098,37.26,-0.19,37.34,40.7945,40.85883333333334,0.0799999999999983,3.5345000000000013,3.5988333333333387,-0.9579999999999992,1963.7,0.81,1954.06,1954.35,1905.506666666667,-9.6400000000001,-9.350000000000136,-58.19333333333316,0.2120000000000002,2.31,1.81,2.3416,2.47265,2.0786666666666664,0.0315999999999996,0.1626499999999997,-0.2313333333333336,-1.8520000000000003,11056.65,1.87,10963.806,11362.891,10796.5285,-92.84399999999914,306.241,-260.1215000000011,88203.0,-0.4239999999999999,2427.91,1.3,2399.76,2361.949,2270.561333333333,-28.15000000000009,-65.96099999999979,-157.34866666666676,96308.0,0.3660000000000005,7,8,9,9,9,9,60,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.199999999999972,-9.75714285714285
291650,32500.0,500.0,25000.0,8466126.0,14425.0,2020,407591.0,-3291562.0,-3852555.0,139.64,-0.02,139.67999999999998,139.4675,139.47366666666667,0.039999999999992,-0.1724999999999852,-0.1663333333333128,0.026,10971.3,1.61,10648.66,10785.285,11036.72,-322.6399999999994,-186.01499999999945,65.42000000000007,1.0779999999999987,26.04,1.76,26.812,26.034,26.220333333333333,0.772000000000002,-0.0060000000000002,0.1803333333333334,-1.8980000000000004,1172.88,-0.58,1182.0300000000002,1185.9445,1191.6486666666667,9.150000000000093,13.064499999999953,18.768666666666604,-0.202,40.16,4.91,38.066,40.441,40.88733333333334,-2.093999999999994,0.2810000000000059,0.7273333333333412,1.1140000000000008,1970.5,0.22,1962.52,1952.015,1911.8333333333333,-7.980000000000018,-18.4849999999999,-58.66666666666674,0.1620000000000001,2.267,-4.02,2.3062,2.4652000000000003,2.1045,0.0392000000000001,0.1982000000000003,-0.1625000000000001,-1.146,11050.47,-1.25,11014.114,11357.9025,10833.831833333334,-36.35599999999977,307.4325000000008,-216.6381666666657,92376.0,-0.1519999999999998,2435.92,-0.31,2420.116,2370.485,2280.9201666666663,-15.804000000000087,-65.4350000000004,-154.99983333333375,77294.0,0.5040000000000006,8,9,9,9,9,9,37,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-6.700000000000028,-8.085714285714277
347770,38000.0,500.0,19000.0,7264943.0,21000.0,2020,37783376.0,6524751.0,5551016.0,139.61,-0.02,139.658,139.476,139.48533333333336,0.0479999999999734,-0.1340000000000145,-0.1246666666666556,-0.0219999999999999,10957.2,-0.02,10874.1,10729.245,11095.15,-83.10000000000036,-227.95500000000172,137.9499999999989,1.1919999999999988,25.83,-2.38,25.954,26.3855,25.99083333333333,0.1239999999999987,0.5555000000000021,0.1608333333333362,-0.7639999999999999,1164.81,-0.38,1173.632,1183.797,1190.448666666667,8.822000000000116,18.98700000000008,25.63866666666672,-0.392,41.11,0.34,39.556,40.297,40.95216666666667,-1.554000000000002,-0.8130000000000024,-0.157833333333329,1.9640000000000009,1962.1,0.63,1962.48,1952.94,1917.8516666666667,0.3800000000001091,-9.159999999999854,-44.24833333333322,0.1480000000000001,2.048,0.29,2.2058,2.42165,2.119266666666667,0.1577999999999999,0.37365,0.0712666666666668,-1.92,10793.28,-1.07,11000.2,11322.51,10861.548833333332,206.92000000000007,529.2299999999996,68.26883333333171,241000.0,-0.1019999999999999,2412.4,0.26,2425.196,2382.473,2289.998333333333,12.795999999999822,-29.92700000000013,-122.40166666666664,75652.0,0.1360000000000005,8,9,9,9,9,9,38,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-20.033333333333363,-7.971428571428563
318410,36840.0,500.0,30700.0,5358683.0,27650.0,2020,19072693.0,3709087.0,5652640.0,139.77,0.11,139.666,139.499,139.49533333333332,-0.1040000000000134,-0.271000000000015,-0.2746666666666897,0.006,10434.0,-4.58,10876.74,10585.475,11160.03,442.7399999999998,151.47500000000036,726.0300000000007,-0.9800000000000016,27.78,7.55,26.34,26.6475,25.875,-1.4400000000000048,-1.1325000000000038,-1.9050000000000007,1.506,1163.61,-0.1,1170.052,1182.5445,1189.856166666667,6.442000000000235,18.93450000000007,26.246166666667023,-0.3039999999999999,39.31,-4.38,39.966,40.095,40.95283333333334,0.6559999999999917,0.7849999999999966,1.6428333333333356,1.1260000000000008,1910.6,-2.62,1951.86,1951.51,1920.0083333333332,41.25999999999999,40.91000000000031,9.40833333333353,-0.5379999999999999,1.835,-10.4,2.1108,2.3889500000000004,2.1206666666666667,0.2758000000000002,0.5539500000000004,0.2856666666666667,-4.362,10778.94,-0.13,10944.658,11295.867,10874.247833333333,165.71799999999894,516.9269999999997,95.30783333333238,102000.0,-0.5019999999999999,2389.39,-0.95,2417.492,2385.451,2294.244,28.10199999999986,-3.938999999999851,-95.1460000000002,104000.0,-0.3139999999999994,8,9,9,9,9,9,42,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25.30000000000003,-4.971428571428563
323990,29555.0,500.0,30000.0,7523000.0,13500.0,2020,0.0,-4010647.0,-1253758.0,139.62,-0.11,139.656,139.5145,139.5065,0.0360000000000013,-0.1055000000000063,-0.1135000000000161,-0.0079999999999999,10549.0,1.1,10794.74,10542.525,11176.523333333334,245.73999999999975,-6.475000000000364,627.5233333333344,-0.7380000000000014,26.86,-3.31,26.594,26.872,25.793000000000003,-0.2659999999999982,0.0119999999999969,-1.0669999999999966,1.046,1163.61,0.0,1166.822,1181.3574999999998,1189.2616666666668,3.211999999999989,17.747499999999945,25.65166666666687,-0.2739999999999999,39.6,0.74,40.23,39.9055,40.94916666666666,0.6299999999999955,0.305499999999995,1.3491666666666615,0.7260000000000009,1907.6,-0.16,1940.14,1950.735,1921.7933333333333,32.54000000000019,43.13499999999999,14.193333333333612,-0.5959999999999999,1.834,-0.05,2.0052,2.3576,2.1233833333333334,0.1711999999999998,0.5236000000000001,0.2893833333333333,-4.822,10963.77,1.71,10899.348000000002,11275.0695,10894.356999999998,-64.42199999999866,311.2994999999992,-69.41300000000228,84580.0,-0.4019999999999998,2332.59,-2.38,2395.2940000000003,2383.744,2298.2291666666665,62.70400000000018,51.154,-34.36083333333363,105000.0,-0.9199999999999994,8,9,9,9,9,9,46,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-17.83333333333336,8.142857142857151
53080,69651.0,500.0,54300.0,4294143.0,16422.0,2020,93421339.0,8982981.0,7865620.0,139.58,0.06,139.616,139.55749999999998,139.51999999999998,0.0359999999999729,-0.0225000000000363,-0.0600000000000306,-0.0099999999999999,10754.0,4.78,10586.9,10560.64,11199.09,-167.10000000000036,-193.3599999999988,445.09000000000015,-0.5780000000000014,28.51,-0.24,27.512,27.4615,25.76033333333333,-0.9980000000000012,-1.0485000000000009,-2.7496666666666663,1.6040000000000003,1169.1,-0.13,1166.356,1179.7535,1188.2531666666666,-2.7439999999999145,10.653500000000122,19.15316666666672,1.1102230246251566e-17,40.31,0.95,40.052,39.617,40.93766666666667,-0.2580000000000026,-0.693000000000005,0.6276666666666699,-0.3039999999999992,1876.9,0.45,1905.12,1943.745,1924.7166666666667,28.220000000000027,66.84500000000003,47.816666666666606,-0.7499999999999999,2.248,5.79,2.018,2.31445,2.1382666666666665,-0.2300000000000004,0.0664499999999996,-0.1097333333333336,2.2999999999999994,10672.43,0.37,10768.314,11183.772,10917.234833333332,95.884,511.34200000000055,244.80483333333177,92344.0,-0.4279999999999998,2272.7,-2.59,2348.064,2378.3525,2304.744333333333,75.36400000000003,105.65250000000016,32.04433333333327,71488.0,-1.1259999999999994,8,9,9,9,9,9,37,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.5000000000000284,35.14285714285715
348210,24128.0,500.0,75400.0,3134160.0,23714.0,2020,9393623.0,-1886278.0,-2625057.0,138.92,0.14,139.01000000000002,139.485,139.52433333333332,0.0900000000000318,0.5649999999999977,0.6043333333333294,-0.0919999999999999,10943.0,2.4,10747.54,10708.64,11045.586666666666,-195.46000000000092,-234.36000000000055,102.58666666666612,0.7279999999999984,26.36,-6.06,27.898000000000003,26.9885,25.50316666666667,1.5380000000000038,0.628499999999999,-0.8568333333333307,-0.1539999999999999,1151.11,-0.53,1159.224,1167.826,1182.2961666666667,8.114000000000033,16.716000000000122,31.18616666666685,-0.1999999999999999,41.19,3.1,39.616,39.571000000000005,40.80283333333333,-1.573999999999998,-1.618999999999993,-0.3871666666666655,1.3160000000000007,1895.1,0.23,1904.48,1915.49,1939.9783333333328,9.38000000000011,20.390000000000327,44.87833333333333,-0.218,2.627,0.81,2.5612,2.30005,2.2523166666666663,-0.0657999999999998,-0.3269499999999996,-0.3746833333333335,0.8660000000000003,11421.08,0.5,11269.634,11043.107,11046.1,-151.4459999999999,-377.973,-374.9799999999996,71515.0,0.182,2391.96,0.21,2366.138,2372.1175,2326.4218333333333,-25.82200000000012,-19.8425000000002,-65.53816666666671,96173.0,0.7180000000000005,8,9,9,9,10,10,42,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.933333333333305,59.64285714285716
